dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,label
2.4065090002881404,3.125059265862832,0.15758767244671193,2.8666136405196907,3.7436764049755906,2.691186041387167,1.7145373070298102,1.533933435648934,2.2426093332932346,2.0537971754682425,1.0211562274870265,attack
0.17629782909785363,1.1477858066151643,5.64048641212136,0.2128297472644091,2.0287281433241473,4.766428549313221,3.1788967843471037,3.526408125599192,3.2553061125009077,0.40911149760884635,4.200238774521679,attack
4.607752137920721,0.549873442656437,1.2323723100757298,1.8452689683784607,1.2448595394208368,0.9448817145594154,0.9644686789093162,2.8597942248155874,3.453407199283178,0.9680686576510785,3.437588092335331,normal
1.2403105318661864,0.5867354721696237,2.2022684475682923,1.7814955319526549,2.2636272615160395,2.236566881371559,2.0681049652386854,1.6272806741797063,3.3845579031747803,2.708413012903276,1.275931856859529,attack
1.2505774095444053,0.3720342121117311,0.43644882661620366,1.5387656531932687,3.091428720603548,0.8337609844741056,2.7956830027362134,2.0140148899743124,0.8810246545043998,1.832303190576046,1.778761385339031,attack
0.9150740633672702,2.666288753412824,3.3008590656416916,1.3690909814288883,0.6411332463378544,3.4113744550475387,0.40860817729887794,2.1450710365222845,0.8329111049117965,0.5912090873363184,1.1256219331642845,normal
1.7770003126604237,0.7146460198231148,0.500903055128676,0.28818756676354296,4.768982485289077,2.27178088776736,0.8866378855756217,2.3538457801133865,1.7637607729880231,2.8652736805659975,1.456737200972976,attack
3.226372520316935,1.0001107896241166,2.001657889869752,3.0880061260592466,2.075273647436026,5.763139308318613,2.827112603876648,2.325318208196368,1.2959132304316379,2.0335437938329393,3.8755988125933634,attack
1.1662555324618171,0.8072398788934071,1.1716834840424049,1.120930351572675,2.557932404884328,5.320514749408348,0.4291584985185601,1.8015118650871862,0.7175879431279588,2.2114431966611066,2.402523182183127,attack
1.1252161837769286,2.608159288353752,0.9750506304456008,0.9736526644139178,0.8502856643434153,1.182149455276794,1.670484424313391,1.53231562100925,1.9260089965952736,2.5147158970993058,1.9448882420040436,normal
4.707085671352679,1.7629901947927695,2.931969179885096,0.3711337416275449,1.9263031500477765,1.5187047240265836,1.4135863491916068,3.822688659498565,5.91242342091277,2.5335348145692556,0.28391189187338234,normal
1.077316948998753,0.4421908184033554,1.888675310514508,2.306040227088972,0.33779364469745893,4.2858793586677555,0.582621801061685,2.2289165585986703,4.223352207970259,1.9161526313794113,0.9231835649160895,normal
0.8766614040816145,1.9548110018392548,2.936134357614737,2.1723279065989183,0.8596505221481084,1.4902319894285443,0.7584826251458405,0.7508309324606836,0.7151106569960324,1.241228873402884,1.6148945476554275,normal
1.76272922059997,2.088651666378602,0.9034581461323201,1.6411819611416265,1.799073956093994,3.5951456738186027,0.3501772352419329,0.4625002884081959,2.4429337145236762,2.627196313044867,2.4502309341627866,attack
2.4319574481369677,0.38827616426526373,5.326914843797102,3.3219320097209604,0.39468161912410604,1.3403638062751047,1.2813660247938052,1.52606898970283,1.1542637877721005,0.6253649753353545,1.823239620885977,normal
3.754387546816766,1.1261050446473129,2.0764877748756967,1.560166174592623,2.431136428998976,1.4560786426238674,0.9941319273490368,1.177447212026098,3.6566065649982233,1.712585857725451,1.6708250252232808,attack
3.579579473625767,4.0325821812554805,0.153487625162646,0.4740958041755473,2.8935566871170737,1.772544958620824,4.04281329112715,0.3523291533172406,1.9660935205305483,2.520478947940567,1.297669535151828,attack
2.7793832207234677,2.932444342591659,1.5744586269077627,1.4933234852388946,3.131496286897345,1.9388202065763693,2.3996827994249035,1.9314462291223966,1.860776269763591,1.490514806124263,2.513025292893007,attack
0.8371859220585824,0.37092672660528286,1.6683531033760488,4.0839610415760825,1.940955822144421,1.3865227300902363,1.250207508055161,1.1850434631504316,0.06964088960426737,3.7106678227295986,1.0893184091841437,normal
1.691916766103877,1.3226626132205435,0.9429346724686877,3.8390622419650784,0.6519649432563617,2.5742479746526867,0.4314689241094158,1.5004324529921937,3.4836620720704143,1.1453279020461444,2.415859287407628,normal
1.103197924535729,1.2944978480468532,2.8178034806064978,2.4543450291436635,4.113675425953504,1.141453430540152,2.1390443733968363,1.7649136722947605,2.1822367750971186,3.3032216319534196,0.9825258376762602,attack
2.07795521766651,3.8091096447594337,1.7662611447071528,2.80318875135422,0.252060119034817,1.825989920496518,1.1956067277185696,2.4276596582673124,2.08769534873745,0.8454855679931278,0.48256097849482854,normal
5.45121758419234,2.208044325272164,2.1703334327197195,0.9597814445767138,1.326322827120656,3.836726725148889,1.7932134644841506,3.9250772331278156,2.213647050021043,3.3670280238559323,0.23041682730941696,attack
0.9158923298458854,1.7688170826624283,1.414016973110316,2.438514596169004,0.483328986310402,0.4929946132216324,2.374642570903546,3.269744972746627,1.3202695302065661,4.194530516822931,4.8499155782902506,normal
1.638864294995586,1.284056882183165,1.0608603919779789,0.9101910208096677,2.7061607260441196,0.8154402621988537,0.6931948925383157,0.8754441527267369,1.6509444421250838,1.7393197211558329,2.6053538493047856,attack
1.5379908482806748,0.4523696852143244,1.2387758211090147,1.682266437196025,1.0083326733630005,2.082524886671546,0.12948051894531212,1.5272493230035593,3.713504860471566,3.2071531659538586,1.8368833572433374,normal
1.7271299763295271,2.296695429436097,0.7005059818720625,3.03375327299073,4.1120439041051196,1.5209938807383443,1.8354940198354819,2.629778793507481,0.9321531260699095,4.199394575362539,5.370194947387053,attack
2.4309766529798504,4.420656128491517,0.6217836381387681,2.0332478457696452,0.2657072263080798,1.2390313414513643,1.26110273007528,1.023533438468666,0.6318234547571314,2.412497833304646,0.8722353432492707,normal
2.414281422054214,1.6033092459934348,2.119151612562448,1.105252779666217,1.5916584510872551,5.993507552422053,2.069288911512632,4.207368962321603,4.063337089139961,0.530301590449635,4.05544147530326,attack
1.5908695780989937,1.259772990990902,0.7203814067259211,0.5341120772356638,2.366128473237638,0.5154402461439559,2.436333812752755,0.16758243342028828,0.7749747077580482,1.4196899354860106,1.7350195697636883,normal
0.8119998334488362,0.5828419280449064,1.300502883671267,1.0441224479865088,1.1545518816789808,2.523010278675096,3.6371746945459145,1.2435232447933942,2.524771578763642,1.0705979178570173,1.0037857218841626,normal
1.2943556763003712,3.2830840557050855,0.40868834213337285,0.35258674593365,4.739565397432685,0.7904575979706454,1.4356131486379997,1.146835423496769,4.135842560256087,3.2607762298993,0.576922590121121,attack
1.7462929271953636,2.090714706303491,2.4744913388973475,0.23182467793244912,0.3516111433508828,2.599524250501669,0.5014155059135257,2.065423283886662,0.6069662201436022,0.3759957567760263,0.7662161368353714,normal
1.5563636980584812,1.9992047534561561,2.175335123098755,2.816386399521073,0.8054947963175727,2.707684262395917,1.6701402526635134,1.8684592882577438,6.355606105395972,2.4010202730737618,1.3452108217957723,normal
1.1774947624196404,1.5680051055289557,0.4304535710165211,2.0636439739955015,1.5535451713032127,1.8518174551005766,1.664322853694373,0.47674839276444986,2.4583195211420485,0.9834831244600534,3.0416767595079017,normal
2.6039039542747338,4.567418677444403,1.5641902852122964,2.8180011108968896,4.906603935613382,0.9129135997995815,3.293384269769047,2.3705609001268932,0.6783695459841564,1.4244354803762758,7.004046253481472,attack
3.172248783161737,2.2140801626853883,0.9345987993656132,0.17463378048343842,0.5077690974881609,1.611735111897414,1.6125660693705264,3.76638730923454,0.7546154137432403,0.6985388883531534,2.396368485114538,normal
1.1964949606530038,1.1855685022727904,3.5177100570516138,0.6608954638029614,3.1701148662581486,2.194559062204378,1.0996424014728987,1.5745776803587872,0.8258740862299857,1.382012549610124,4.730819243762333,attack
0.9060003199878963,0.3070167302326299,1.6106148338447033,4.194204736029473,1.8926453051379133,1.3159389074440833,1.2706273625666629,3.233122613695759,2.0678200534506654,2.3920149000871653,1.778893512904298,normal
2.8747863719763713,4.731002487449719,1.5902364108129872,2.0409907418466053,4.596866524974007,1.7754082701637053,3.2028048909514326,0.7773882525188063,0.8793805005647412,5.472152860709617,2.708348009102299,attack
1.437856002744696,1.049610914210538,1.273504321508848,0.5282119246653976,2.5525237343483513,2.3752895195886548,2.3363270715602478,3.9321461608709836,1.7015417426992374,2.1976131556751803,0.3232139138414852,attack
2.7269090405662504,2.4166975223677007,0.5936119623487992,1.4425947951452405,3.573051817423032,2.1485036017359813,0.9832646124696747,2.4213829769999817,5.136507318586045,0.4396827978282243,2.659846033201045,attack
2.0880376485822154,0.542423673377838,2.158998875045474,1.063375228995126,1.3263230979452036,2.4311771073255795,2.3637798521403166,2.3295897448041445,6.984040962485305,1.4908612147893916,0.6572644149385134,normal
2.6812015648246375,2.0782715074184943,1.1074164957633743,1.0461477978860003,4.106072206972053,0.2085363821930771,2.044079174634534,1.0125776432574178,2.254738627968697,0.8843422586679316,2.2935348142047984,attack
3.4325248743456727,1.1320099274398696,1.2733415868459168,2.2323237861379437,2.8436974247137,6.140207784787032,1.2954659438988667,1.272617607260708,0.700447338193117,0.14234967700467938,3.4537999831355948,attack
1.5455789963828057,0.6787285642512311,3.1005531344828126,2.6767534796839527,1.2606969759320017,2.106046701956872,0.7847288810757279,2.7731117336416578,1.082050748309319,3.72735700547279,2.4555454766992604,normal
0.5584009187073001,3.46062071374142,3.273765677551984,2.9798014265675503,3.0932478329491624,1.7098248650381485,2.0791984649983055,1.4719684034907778,0.3198216898726278,2.426964169465013,0.4343146103062364,attack
0.6986503485225123,1.034898637824814,1.7910905075692383,5.3600410258563285,1.0275276514193787,5.650156340318264,3.2099280463923883,2.2176777274720973,0.9337935519759909,1.8108830938611358,1.922003906166001,attack
2.74792827046439,0.9760248887103605,3.277735773999832,1.6588240830668763,2.42174846459483,1.5577947017102998,4.047878311455676,0.7378315532877587,2.123520980913147,0.5467464172492988,2.5632279986470654,attack
0.6841705450289973,1.4073836431328322,1.2797134528168386,6.573361828671309,0.957801271449184,3.2953066667654114,0.13419977362411203,1.7950497951432085,4.1674942366749566,0.34150459471775135,3.19730289178544,normal
1.5674358130770276,0.19723376934603676,3.5142698411207594,2.6508465715961007,0.8455552652355014,2.765063114972267,0.37156039165935095,1.0881572573656335,1.7610186982509466,1.6928158640902695,2.36925926192102,normal
6.467127951512179,2.020256743638258,2.0605470168093483,3.7362811747036027,1.6844383122443278,0.28237539776985837,1.874366344122388,0.24147380054397855,3.5006018572256488,1.745081972504422,2.3001276118492853,normal
0.7499685270069492,0.7840511021964395,2.6272856782800607,1.4049911803095931,0.9638409553425874,4.165991163480078,1.9105844100370293,1.0792849567115597,1.997339074794915,1.2416376751080158,2.471330784110885,attack
0.7102674472442471,3.53964096461268,1.2407463210788434,0.5283783486636586,0.593511667711343,1.4837373757126515,0.9694364913206068,0.4328675561036824,0.4581469491327008,1.7583995678108804,2.0807019718627497,normal
1.8510699606086294,4.084990915719356,2.2998897537783325,1.068722508266669,9.238620805624093,0.8151398983033412,0.38109034357205773,2.72627422662956,5.380550003950536,3.126148802991026,1.417694524851549,attack
0.8947096936147694,2.5941192484774493,1.4791287756957907,1.3557157334071066,4.306302909387925,0.29315663208223497,2.218245219467529,0.9511018128039682,1.7020254425717338,0.7925848843467583,1.4800760899845908,attack
7.278756422512713,2.9252866939441273,2.592444972818705,1.7377883708202346,1.62295689310059,1.8260469260132972,2.4062957712760333,2.963180369617613,5.811626825352777,1.4131680166349117,4.236574247697878,normal
5.853879714447184,3.120015777519616,1.6017741337560438,3.1342043976220544,0.4117607449433161,5.209031342629973,3.3260416751899733,1.5512864390258212,1.4642297409061091,0.5154951031365954,3.677288476165804,normal
1.4894373448475697,5.511969654233,0.4052459950177131,0.8063148945928171,0.7265817399496949,0.11980886613942153,2.733464195866318,0.6218169034216455,0.8094825808582784,0.657260132979467,1.2582491980263628,normal
4.7943040674328214,2.4064050894370754,1.9718231850153787,1.7052463591008036,1.1006877246620625,1.114272782771163,1.9004650184251786,4.444907146319979,1.0357201827864158,3.3979677690338073,0.6843090710764911,normal
2.7186971348108715,4.328177296560146,1.605545564015874,1.107459003916854,2.711419664438924,5.145699448065366,3.2942386156698733,5.614727451904539,1.7269713548324925,1.6468995201765229,0.45164866921605706,attack
1.0684211686830756,1.5545851610328985,1.6762072033715762,2.676381170594255,1.161743011589,1.2190679276633853,6.254351396808676,0.12683396134048353,0.18599899788235824,0.7857399894818744,0.1739194777347584,normal
0.22855236527390882,1.2822328842238275,2.162947681369512,1.2422271884696432,2.2583942491363382,2.9748525319838808,1.9854379313812154,2.2538747281848406,1.3727102380427894,1.1596479584164725,0.15408041360251304,attack
3.0816835563863667,1.9195075610110222,2.132459146162444,0.42870391934329705,0.8294101806003269,1.314562330388302,0.6174761718376298,1.9631741174024697,1.8634661373398995,1.7765253780678614,3.0496333008720935,normal
1.9973317476976749,4.093192007425832,2.047986790506251,0.9801001367298039,1.6527139775471515,0.0800181570079757,2.1507470758596217,0.8517935422387413,1.8306549796183955,0.9680936400545265,0.6179347707533555,normal
4.962947722143695,0.9526580695602831,0.8105512638360414,2.7553282530498953,1.2816530251092828,0.8931555285327277,2.8098650649990393,1.6149924781517466,3.07310646139705,4.190842973615964,1.2558429163831755,normal
2.649665150344261,4.3219659630888065,5.10129551041862,1.0523765390996638,3.3825425342379645,0.18922758750405988,2.0273995157557687,0.48820029952159144,1.2560788359853567,6.613785644015097,3.115556726066176,attack
0.49997634330309537,0.6664833012354204,3.613535305447475,3.5335949033143095,3.66209747825821,2.020360503571605,3.105864191409802,1.3040020057453523,1.258193083069713,1.938460461368041,0.8797175045596906,attack
0.7600469890293963,2.5328315899257268,2.6925422345499745,0.7767146383941644,1.0577187973765882,2.2843149178205406,2.1487651432790167,2.022099468276168,0.8108668383216457,7.200620068259182,1.1691179576774788,normal
2.3519394342094544,0.6152901137411172,1.6155974719861264,0.7605010071326395,1.1309155231614312,2.049717269365349,4.044930940566846,1.0359561503301937,1.977633382412497,2.33014175012715,2.77877866458326,normal
0.2675114740381531,3.0656806721995395,2.3491872553677267,2.0197969353602923,0.9345557141881957,2.15363040799134,5.963565409302407,3.746534428016568,1.251045481080739,1.9981265714578886,2.0437465534353487,normal
1.4012712223779573,0.5170319845616848,1.268089837472065,2.4733417424818356,1.2455397069581189,1.6149076561292939,4.077778686510086,1.6226392421028974,1.7024634523342546,1.8694839517236403,1.1565201575712256,normal
